date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:36	13354/13354	---M--	200	added ('OK')	image/jpeg	etag:%222c86079bf1afe74b12145a906bd8cd7e%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/apps-moving-to-cloud_illustration.jpg?height=400&name=apps-moving-to-cloud_illustration.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_illustrations/apps-moving-to-cloud_illustration878c.jpg	(from https://www.redapt.com/)
11:50:37	33400/33400	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:20:36%20GMT	https://www.redapt.com/privacy-statement	C:/My%20Web%20Sites/att/www.redapt.com/privacy-statement.html	(from https://www.redapt.com/)
11:50:38	6001/6001	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fac-1771%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	C:/My%20Web%20Sites/att/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/components/prism-core.min.js	(from https://www.redapt.com/)
11:50:39	3895/3895	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fac-f37%22	https://cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	C:/My%20Web%20Sites/att/cdnjs.cloudflare.com/ajax/libs/prism/1.17.1/plugins/autoloader/prism-autoloader.min.js	(from https://www.redapt.com/)
11:50:39	21356/21356	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Dec%202020%2006:20:39%20GMT	https://www.redapt.com/POST	C:/My%20Web%20Sites/att/www.redapt.com/POST	(from https://www.redapt.com/)
11:50:39	1257/1257	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d0cd32f08bf823a0389da03beed61887%22	https://www.redapt.com/hs/hsstatic/cos-i18n/static-1.27/bundles/project.js	C:/My%20Web%20Sites/att/www.redapt.com/hs/hsstatic/cos-i18n/static-1.27/bundles/project.js	(from https://www.redapt.com/)
11:50:41	531604/531604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2278f37d42d5b121877beb45ea572c1039%22	https://www.redapt.com/_hcms/forms/v2.js	C:/My%20Web%20Sites/att/www.redapt.com/_hcms/forms/v2.js	(from https://www.redapt.com/)
11:50:41	2740/2740	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2006:20:40%20GMT	https://www.redapt.com/hs/scriptloader/6151115.js	C:/My%20Web%20Sites/att/www.redapt.com/hs/scriptloader/6151115.js	(from https://www.redapt.com/)
11:50:43	9899/9899	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e669ca94e2fffafc96a88184dda30834%22	https://www.redapt.com/hs/hsstatic/HubspotToolsMenu/static-1.79/js/index.js	C:/My%20Web%20Sites/att/www.redapt.com/hs/hsstatic/HubspotToolsMenu/static-1.79/js/index.js	(from https://www.redapt.com/)
11:50:44	5/5	---M--	200	added ('OK')	text/css	etag:%225f4ede7e-5%22	https://p.typekit.net/p.css?s=1&k=wrm2ixr&ht=tk&f=37946.37947.37948.37949.37950.37951.37952.37953.37954.37955.42577.42578.42579.42580.42581.42582.42583.42584.42585.42586.42587.42588.42589.42590.42591.42592.42593.42594.42595.42596.42597.42598.42599.42600&a=20493698&app=typekit&e=css	C:/My%20Web%20Sites/att/p.typekit.net/pfdd7.css	(from https://use.typekit.net/wrm2ixr.css)
11:50:46	33320/33320	---M--	200	added ('OK')	application/font-woff2	etag:%22d964a24f6373b4c6e29c94d1ade85ef3001f67a8%22	https://use.typekit.net/af/91023c/00000000000000003b9b18bc/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/91023c/00000000000000003b9b18bc/27/lfac7	(from https://use.typekit.net/wrm2ixr.css)
11:50:47	34388/34388	---M--	200	added ('OK')	application/font-woff	etag:%22d964a24f6373b4c6e29c94d1ade85ef3001f67a8%22	https://use.typekit.net/af/91023c/00000000000000003b9b18bc/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/91023c/00000000000000003b9b18bc/27/dfac7	(from https://use.typekit.net/wrm2ixr.css)
11:50:48	55464/55464	---M-Z	200	added ('OK')	font/opentype	etag:W/%22d964a24f6373b4c6e29c94d1ade85ef3001f67a8%22	https://use.typekit.net/af/91023c/00000000000000003b9b18bc/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/91023c/00000000000000003b9b18bc/27/afac7	(from https://use.typekit.net/wrm2ixr.css)
11:50:48	32268/32268	---M--	200	added ('OK')	application/font-woff2	etag:%225fbd142b03e3dfd7a921f3e11fba055ecb0c8981%22	https://use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/l7238	(from https://use.typekit.net/wrm2ixr.css)
11:50:48	33436/33436	---M--	200	added ('OK')	application/font-woff	etag:%225fbd142b03e3dfd7a921f3e11fba055ecb0c8981%22	https://use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/d7238	(from https://use.typekit.net/wrm2ixr.css)
11:50:49	54828/54828	---M-Z	200	added ('OK')	font/opentype	etag:W/%225fbd142b03e3dfd7a921f3e11fba055ecb0c8981%22	https://use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n8&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f341ab/00000000000000003b9b17f3/27/a7238	(from https://use.typekit.net/wrm2ixr.css)
11:50:49	34772/34772	---M--	200	added ('OK')	application/font-woff2	etag:%22160669229f574081345259856158f96172462dc2%22	https://use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/laf99	(from https://use.typekit.net/wrm2ixr.css)
11:50:49	36108/36108	---M--	200	added ('OK')	application/font-woff	etag:%22160669229f574081345259856158f96172462dc2%22	https://use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/daf99	(from https://use.typekit.net/wrm2ixr.css)
11:50:50	59032/59032	---M-Z	200	added ('OK')	font/opentype	etag:W/%22160669229f574081345259856158f96172462dc2%22	https://use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/1af6c0/00000000000000003b9b18be/27/aaf99	(from https://use.typekit.net/wrm2ixr.css)
11:50:51	32936/32936	---M--	200	added ('OK')	application/font-woff2	etag:%224f976caf97b987b9f52c52c34b7a9c593e037c15%22	https://use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/laaa3	(from https://use.typekit.net/wrm2ixr.css)
11:50:51	34100/34100	---M--	200	added ('OK')	application/font-woff	etag:%224f976caf97b987b9f52c52c34b7a9c593e037c15%22	https://use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/daaa3	(from https://use.typekit.net/wrm2ixr.css)
11:50:52	56340/56340	---M-Z	200	added ('OK')	font/opentype	etag:W/%224f976caf97b987b9f52c52c34b7a9c593e037c15%22	https://use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/4b98eb/00000000000000003b9b18bf/27/aaaa3	(from https://use.typekit.net/wrm2ixr.css)
11:50:52	33416/33416	---M--	200	added ('OK')	application/font-woff2	etag:%22ed725acb4799b048c49274fadcbcb327f41e37b7%22	https://use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/l652f	(from https://use.typekit.net/wrm2ixr.css)
11:50:52	34852/34852	---M--	200	added ('OK')	application/font-woff	etag:%22ed725acb4799b048c49274fadcbcb327f41e37b7%22	https://use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/d652f	(from https://use.typekit.net/wrm2ixr.css)
11:50:52	57372/57372	---M-Z	200	added ('OK')	font/opentype	etag:W/%22ed725acb4799b048c49274fadcbcb327f41e37b7%22	https://use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f06b5c/00000000000000003b9b18c0/27/a652f	(from https://use.typekit.net/wrm2ixr.css)
11:50:53	34636/34636	---M--	200	added ('OK')	application/font-woff2	etag:%220617caf98d0222869c724a82f4784c10622982c1%22	https://use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/lfdcc	(from https://use.typekit.net/wrm2ixr.css)
11:50:53	35932/35932	---M--	200	added ('OK')	application/font-woff	etag:%220617caf98d0222869c724a82f4784c10622982c1%22	https://use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/dfdcc	(from https://use.typekit.net/wrm2ixr.css)
11:50:53	59000/59000	---M-Z	200	added ('OK')	font/opentype	etag:W/%220617caf98d0222869c724a82f4784c10622982c1%22	https://use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/b250fe/00000000000000003b9b18c1/27/afdcc	(from https://use.typekit.net/wrm2ixr.css)
11:50:54	32216/32216	---M--	200	added ('OK')	application/font-woff2	etag:%225c136126213cdda39e71db1faa7d6e6181966120%22	https://use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/l3eab	(from https://use.typekit.net/wrm2ixr.css)
11:50:54	33180/33180	---M--	200	added ('OK')	application/font-woff	etag:%225c136126213cdda39e71db1faa7d6e6181966120%22	https://use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/d3eab	(from https://use.typekit.net/wrm2ixr.css)
11:50:54	54860/54860	---M-Z	200	added ('OK')	font/opentype	etag:W/%225c136126213cdda39e71db1faa7d6e6181966120%22	https://use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/8c228a/00000000000000003b9b18c2/27/a3eab	(from https://use.typekit.net/wrm2ixr.css)
11:50:54	34924/34924	---M--	200	added ('OK')	application/font-woff2	etag:%223be76cc6d6e1167738e2ccbc7e844eeb75d68ffe%22	https://use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/le265	(from https://use.typekit.net/wrm2ixr.css)
11:50:55	36212/36212	---M--	200	added ('OK')	application/font-woff	etag:%223be76cc6d6e1167738e2ccbc7e844eeb75d68ffe%22	https://use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/de265	(from https://use.typekit.net/wrm2ixr.css)
11:50:55	59036/59036	---M-Z	200	added ('OK')	font/opentype	etag:W/%223be76cc6d6e1167738e2ccbc7e844eeb75d68ffe%22	https://use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/19ba7b/00000000000000003b9b18c3/27/ae265	(from https://use.typekit.net/wrm2ixr.css)
11:50:55	33160/33160	---M--	200	added ('OK')	application/font-woff2	etag:%2260ccfc8d6f6497331ad99cf12b375f274289706e%22	https://use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/le196	(from https://use.typekit.net/wrm2ixr.css)
11:50:55	34468/34468	---M--	200	added ('OK')	application/font-woff	etag:%2260ccfc8d6f6497331ad99cf12b375f274289706e%22	https://use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/de196	(from https://use.typekit.net/wrm2ixr.css)
11:50:56	56848/56848	---M-Z	200	added ('OK')	font/opentype	etag:W/%2260ccfc8d6f6497331ad99cf12b375f274289706e%22	https://use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/973e2e/00000000000000003b9b18c4/27/ae196	(from https://use.typekit.net/wrm2ixr.css)
11:50:56	33740/33740	---M--	200	added ('OK')	application/font-woff2	etag:%22289f67b733d35b9c5133312f7d852a642fc9c75e%22	https://use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/le003	(from https://use.typekit.net/wrm2ixr.css)
11:50:56	34888/34888	---M--	200	added ('OK')	application/font-woff	etag:%22289f67b733d35b9c5133312f7d852a642fc9c75e%22	https://use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/de003	(from https://use.typekit.net/wrm2ixr.css)
11:50:57	57352/57352	---M-Z	200	added ('OK')	font/opentype	etag:W/%22289f67b733d35b9c5133312f7d852a642fc9c75e%22	https://use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/dc9a99/00000000000000003b9b18c5/27/ae003	(from https://use.typekit.net/wrm2ixr.css)
11:50:57	45092/45092	---M--	200	added ('OK')	application/font-woff2	etag:%22d26d3ce2c423875ff1b9c1668fa7489ceb302a7a%22	https://use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/l6129	(from https://use.typekit.net/wrm2ixr.css)
11:50:57	45964/45964	---M--	200	added ('OK')	application/font-woff	etag:%22d26d3ce2c423875ff1b9c1668fa7489ceb302a7a%22	https://use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/d6129	(from https://use.typekit.net/wrm2ixr.css)
11:50:57	77196/77196	---M-Z	200	added ('OK')	font/opentype	etag:W/%22d26d3ce2c423875ff1b9c1668fa7489ceb302a7a%22	https://use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/c33fbc/00000000000000003b9b342e/27/a6129	(from https://use.typekit.net/wrm2ixr.css)
11:50:58	50772/50772	---M--	200	added ('OK')	application/font-woff2	etag:%22c52272243493fa35e4f9220964d5ecde1283ec42%22	https://use.typekit.net/af/28b0df/00000000000000003b9b342f/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/28b0df/00000000000000003b9b342f/27/l885e	(from https://use.typekit.net/wrm2ixr.css)
11:50:58	52312/52312	---M--	200	added ('OK')	application/font-woff	etag:%22c52272243493fa35e4f9220964d5ecde1283ec42%22	https://use.typekit.net/af/28b0df/00000000000000003b9b342f/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/28b0df/00000000000000003b9b342f/27/d885e	(from https://use.typekit.net/wrm2ixr.css)
11:50:58	86952/86952	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c52272243493fa35e4f9220964d5ecde1283ec42%22	https://use.typekit.net/af/28b0df/00000000000000003b9b342f/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i1&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/28b0df/00000000000000003b9b342f/27/a885e	(from https://use.typekit.net/wrm2ixr.css)
11:50:58	45172/45172	---M--	200	added ('OK')	application/font-woff2	etag:%2272c442c68a5e23ce0149b5ac2fee5d11bd7e352a%22	https://use.typekit.net/af/f8b655/00000000000000003b9b3430/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f8b655/00000000000000003b9b3430/27/l49af	(from https://use.typekit.net/wrm2ixr.css)
11:50:59	46492/46492	---M--	200	added ('OK')	application/font-woff	etag:%2272c442c68a5e23ce0149b5ac2fee5d11bd7e352a%22	https://use.typekit.net/af/f8b655/00000000000000003b9b3430/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f8b655/00000000000000003b9b3430/27/d49af	(from https://use.typekit.net/wrm2ixr.css)
11:50:59	78480/78480	---M-Z	200	added ('OK')	font/opentype	etag:W/%2272c442c68a5e23ce0149b5ac2fee5d11bd7e352a%22	https://use.typekit.net/af/f8b655/00000000000000003b9b3430/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/f8b655/00000000000000003b9b3430/27/a49af	(from https://use.typekit.net/wrm2ixr.css)
11:50:59	50912/50912	---M--	200	added ('OK')	application/font-woff2	etag:%2288f519449b7d2d47c39a3460d30854f1254b1d6e%22	https://use.typekit.net/af/389f8a/00000000000000003b9b3431/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/389f8a/00000000000000003b9b3431/27/l0d33	(from https://use.typekit.net/wrm2ixr.css)
11:50:59	52552/52552	---M--	200	added ('OK')	application/font-woff	etag:%2288f519449b7d2d47c39a3460d30854f1254b1d6e%22	https://use.typekit.net/af/389f8a/00000000000000003b9b3431/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/389f8a/00000000000000003b9b3431/27/d0d33	(from https://use.typekit.net/wrm2ixr.css)
11:51:00	87948/87948	---M-Z	200	added ('OK')	font/opentype	etag:W/%2288f519449b7d2d47c39a3460d30854f1254b1d6e%22	https://use.typekit.net/af/389f8a/00000000000000003b9b3431/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i2&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/389f8a/00000000000000003b9b3431/27/a0d33	(from https://use.typekit.net/wrm2ixr.css)
11:51:00	48476/48476	---M--	200	added ('OK')	application/font-woff2	etag:%2235063aa0e4c032e3e184ddbac77b6e7e51873f34%22	https://use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/l3eab	(from https://use.typekit.net/wrm2ixr.css)
11:51:00	49980/49980	---M--	200	added ('OK')	application/font-woff	etag:%2235063aa0e4c032e3e184ddbac77b6e7e51873f34%22	https://use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/d3eab	(from https://use.typekit.net/wrm2ixr.css)
11:51:01	82952/82952	---M-Z	200	added ('OK')	font/opentype	etag:W/%2235063aa0e4c032e3e184ddbac77b6e7e51873f34%22	https://use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/67fa9b/00000000000000003b9b3432/27/a3eab	(from https://use.typekit.net/wrm2ixr.css)
11:51:01	53932/53932	---M--	200	added ('OK')	application/font-woff2	etag:%2203fb7476461e4b074174cfb4510b00291e249255%22	https://use.typekit.net/af/435ef4/00000000000000003b9b3433/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	C:/My%20Web%20Sites/att/use.typekit.net/af/435ef4/00000000000000003b9b3433/27/laaa3	(from https://use.typekit.net/wrm2ixr.css)
